,ASG002_U251MG_24H:A10,ASG002_U251MG_24H:A11,ASG002_U251MG_24H:A12,ASG002_U251MG_24H:C16,ASG002_U251MG_24H:C17,ASG002_U251MG_24H:C18,ASG002_U251MG_24H:D22,ASG002_U251MG_24H:D23,ASG002_U251MG_24H:D24,ASG002_U251MG_24H:E19,ASG002_U251MG_24H:E20,ASG002_U251MG_24H:E21,ASG002_U251MG_24H:E22,ASG002_U251MG_24H:E23,ASG002_U251MG_24H:E24,ASG002_U251MG_24H:F01,ASG002_U251MG_24H:F02,ASG002_U251MG_24H:F03,ASG002_U251MG_24H:F16,ASG002_U251MG_24H:F17,ASG002_U251MG_24H:F18,ASG002_U251MG_24H:G16,ASG002_U251MG_24H:G17,ASG002_U251MG_24H:G18,ASG002_U251MG_24H:H17,ASG002_U251MG_24H:H18,ASG002_U251MG_24H:J10,ASG002_U251MG_24H:J11,ASG002_U251MG_24H:J12,ASG002_U251MG_24H:J19,ASG002_U251MG_24H:J20,ASG002_U251MG_24H:J21,ASG002_U251MG_24H:K22,ASG002_U251MG_24H:K23,ASG002_U251MG_24H:K24,ASG002_U251MG_24H:L10,ASG002_U251MG_24H:L11,ASG002_U251MG_24H:L12,ASG002_U251MG_24H:L16,ASG002_U251MG_24H:L17,ASG002_U251MG_24H:L18,ASG002_U251MG_24H:M07,ASG002_U251MG_24H:M08,ASG002_U251MG_24H:M09,ASG002_U251MG_24H:M22,ASG002_U251MG_24H:M23,ASG002_U251MG_24H:M24,ASG002_U251MG_24H:O22,ASG002_U251MG_24H:O23,ASG002_U251MG_24H:O24,ASG002_U251MG_24H:P16,ASG002_U251MG_24H:P17,ASG002_U251MG_24H:P18
GTF2E2,-0.2966392834981288,0.2092601458231602,0.05011097590128522,-0.001639207204183535,-0.1089399655659999,-0.1264389355977382,0.006409804026285215,0.1267100969950352,0.0708610216776524,0.1151611010233555,-0.04958995183308978,-0.00213893254598041,0.06838528315226178,0.1182109514872227,0.3457605044047032,-0.2533644040425624,-0.2838400204976406,-0.04713996251424213,0.03016010920206647,-0.01733954747517963,0.111910978953043,-0.01328929265340228,0.2107097307840977,0.423460165659586,-0.03123935063680072,0.1357604662577305,0.6164104143778477,0.177310148874918,0.06366078058878522,0.1780606905619297,-0.03568919499715228,0.2053605715433751,0.2640601793924962,0.183159987131754,0.1422111193339024,0.3263599077860508,0.1024600664774571,-0.2779148419698085,0.2532102266947422,0.2682353655497227,0.07886044184366803,-0.1121395428975429,0.1733600298563633,0.05286041895548443,-0.01068957646687885,0.1522103945414219,0.2129604021708165,0.1151611010233555,0.1486598650614415,0.01888577143351178,0.3487598101298008,0.4282600084940587,0.09766022364298443
GTPBP8,-0.3648775418599453,-0.1400764783223476,-0.3227766354878749,-0.2540014584859218,-0.03517707188924213,-0.1968267758687343,-0.2401274045308437,-0.2720774014790859,0.1331226030985508,-0.1385267575581874,-0.1322763760884609,0.274473349253336,-0.6087263425191249,-0.00570185979207416,0.1107236544291172,-0.2149275143941249,0.006723562876382871,0.1817723910013829,0.3287984530131016,0.03249756495157818,0.1683227221171055,-0.3089769681294765,0.08587280909220318,0.1632234255472813,0.02802292505900006,0.01987282435099225,-5.515876611073812,-0.3633764584859218,0.03067318598429303,-0.2451771100362148,0.4566728274027501,0.3184224764506016,0.09002319971720318,-0.01467688878377338,-0.3182276089986171,-0.4872520764668788,-0.2460268338521328,0.179223219553629,0.1845723787943516,0.265322844187418,0.2325231234232579,0.02077309290567975,0.4664231936136876,0.05147377649942975,0.1096231142679844,0.2079230944315587,-0.06182654698689838,0.4608728090922032,-0.2271765073140468,0.4481479326883946,-1.157276948293051,-0.1580770810445156,-4.924901803334555
H2AFV,0.6336077849070225,-1.122541983922323,0.3431834379831944,-0.9362917741139736,0.004558483759561582,0.3631581465403233,-0.9883919556935634,0.0548085371653233,0.06280795733133893,0.3987082640329991,-0.1194420655568447,0.2221583525339756,0.1219081083933506,-0.20039184888204,0.1450080076853428,0.2537583510080967,0.1821078459421788,-0.737717231114706,-0.03849228223164936,-0.0551920731862392,-0.2320919831593837,-0.08929165204366107,0.3203086058298741,0.02200881640116314,0.09160796801249127,-0.9222417672475185,-0.4993167718251552,-0.7595663865407314,-0.1385918458302822,-1.144391616185507,-0.1560917695363369,0.03823367754618268,-0.8528915246327724,0.1304587523142491,0.7361087004343663,-0.5525418122609462,-0.1836415131886806,-0.03859146436055561,0.1859082380930577,-0.2817421754201259,-0.06446655591328998,-0.8087917168935146,-1.13314159711202,0.3247584501902256,0.4261588255564366,-0.1910916169484462,0.1782588164011631,-0.9542165597279872,-0.2702408631642665,-0.01834114392598529,-1.313016494115194,-1.227841933568319,-1.132941802342733
HACD3,0.1021208763122559,0.2916960716247559,0.2155451774597168,-0.2337536811828613,0.154045581817627,0.5632452964782715,-0.1856541633605957,0.07974576950073242,0.117246150970459,-0.4702544212341309,-0.001054286956787109,0.07974576950073242,0.5450453758239746,0.07414579391479492,0.180295467376709,0.270545482635498,-0.06685400009155273,-0.02345418930053711,0.002895832061767578,-0.2673039436340332,0.4581961631774902,-0.05997896194458008,-0.01835393905639648,0.5372958183288574,0.1371455192565918,0.3101458549499512,-0.04760408401489258,-0.4790539741516113,-0.2299542427062988,0.2002463340759277,0.2482457160949707,0.6134963035583496,-0.3196291923522949,0.1484456062316895,-0.1096043586730957,0.04659605026245117,0.1111712455749512,-0.03865480422973633,0.01714563369750977,0.2281966209411621,0.4096455574035645,0.2916960716247559,0.2590460777282715,0.3068957328796387,0.03484582901000977,0.382596492767334,0.5110964775085449,-0.0196537971496582,0.2738957405090332,-0.2791543006896973,-0.101804256439209,-0.005679607391357422,0.1005702018737793
HADH,-0.4779015382130947,0.7381476561228428,0.372998158137003,-0.7349019845326747,-0.3342266877492275,0.3602475325266514,-0.3195024331410732,-0.4298516114552822,-0.184001525243124,-0.3432017167409267,0.1808480421702061,0.06289760271708111,0.1936225096384678,0.2710732618967686,-0.6134019692738857,-0.350176890691122,0.5330475966135655,0.1134480635325108,-0.4308520158131923,-0.3973270257314052,-0.5010267098744716,-0.05730207761128803,0.1751727263132725,-0.294601996739706,-0.3092022736867275,0.3155984083811436,0.04229823748270611,0.2651480833689366,-0.655251582463583,-0.5118017991383876,-0.4562521775563564,-0.1881018479665126,-0.3806768258412685,0.3834981123606358,-0.2064271767934169,-0.8728519280751552,-0.5878020127614345,0.4002484480539952,0.2698983351389561,-0.3454266389211025,-0.2805023988087978,0.5443982283274327,-0.03580196698506732,-0.08870180447896381,-0.2195521195729579,-0.300952037175497,-0.387927134831747,-0.6489020188649501,-0.2886019547780361,0.07417289415995221,-0.5795527299245204,-0.621727069218954,-0.07710178693135639
HAT1,-0.3109110196431484,0.1106397310892735,0.2528402010599766,-0.9474104245503749,-0.4487608273824062,0.07803932825724225,0.1150895754496251,0.1278144518534337,0.3466397921244297,-0.3211601575215663,0.013639609018961,-0.1215608914693203,0.1940395037333165,0.1504394213358555,0.06733910242716412,0.9452401796976719,0.09233967463175397,0.2600394884745274,-0.009260018666585879,0.03623978296915631,0.1947395006815587,-0.2278850873311367,0.08273998896280865,0.03516499201456647,0.09158913294474225,0.2248393694559727,-0.1222608884175624,0.05089012781778912,-0.08855994542439838,-0.675360520680746,-0.03146060307820697,0.06733910242716412,0.1818391482035313,0.357938925425211,0.1703397432963047,0.2616893450419102,-0.1925600369771328,0.130639235178629,0.1210395495096837,0.04863945643107037,0.1633397738138829,0.1132890383402501,0.1398889223734532,0.002089659372964903,-0.03133567174275775,0.008039633433023496,-0.04111083348592182,-0.693910439809164,-0.181210358937582,0.08893982569376568,-0.9418104489644374,-0.9514606793721523,-3.909710725148519
HDAC2,-0.5026210943857823,-0.2735962073008213,0.1560293038686122,-0.3259462515513096,-0.08434621493021588,-0.03619519869486432,0.07630403836568256,0.3280549844106044,0.08820398648579975,-0.06139508883158307,-0.1124958197275792,-0.06034604708353619,0.2589040597279872,0.195053656895956,0.3530546029408779,-0.2955955664316807,-0.1107458273569737,-0.2401460806528721,0.01935442288716693,-0.1170953909556065,0.006204207738241152,0.02570398648579975,0.05155428250630756,0.2710042794545497,-0.03537122408548932,0.1572538216908779,-0.022445122400919,0.08205469449361225,-0.2912954489390049,-0.1470960776011143,-0.01144544283548932,0.3286043008168544,0.5357538064320888,0.5113550027211513,0.2142043908437099,-0.009795586268106504,-0.3935465017954503,0.0323043664296474,0.01490457852681537,0.2846036752065029,0.09545381863912006,-0.2929453055063878,0.156754096349081,0.0323043664296474,0.1606546243031826,0.4761043389638271,0.6515546639760341,0.1080041726430263,0.268753608067831,0.093704779942831,-0.3269704977671299,-0.1485952536265049,-0.1310457388559971
HDAC6,-0.6722335815429688,-0.4779586791992188,0.4102420806884766,-0.06225776672363281,0.6158418655395508,0.5058422088623047,0.03059196472167969,-0.3300580978393555,0.1585922241210938,-0.3448581695556641,0.1424922943115234,0.1205921173095703,-0.9181585311889648,-0.1870079040527344,0.09539222717285156,0.4323921203613281,0.3192424774169922,-0.09190750122070312,-0.01015853881835938,-0.2556076049804688,0.2667417526245117,-0.05940818786621094,0.3417415618896484,0.2310419082641602,0.2172422409057617,-0.3571834564208984,-0.4803085327148438,-0.7003583908081055,-0.000507354736328125,0.7607421875,-0.2441082000732422,0.0782918930053711,-0.813258171081543,-0.8161334991455078,-0.7483577728271484,-1.513957977294922,-0.0255584716796875,0.3109912872314453,0.1927423477172852,0.3677425384521484,-0.5045585632324219,0.2792911529541016,0.1812915802001953,-0.04180812835693359,-0.7884578704833984,-0.1581830978393555,-0.230708122253418,0.5900421142578125,0.2461910247802734,-0.3361577987670898,-0.6558332443237305,0.1677417755126953,0.2071418762207031
HDGFL3,-1.3341916402181,-0.3946665128072109,0.230532805124918,-0.9569166501363124,-0.6303919156392421,-0.3622415860493984,0.2201835314432774,-0.03619178136189838,-0.009616692860921816,-0.2869666417439785,-0.1102169354756679,-0.4282167752583828,-0.06401713689168353,-0.2706416447957363,-0.0967415173848476,-0.7283166249593105,-0.3674171765645351,-0.4938662846883144,-0.03131659825642963,-0.2209165891011562,0.1013833681742344,0.1838332811991368,-0.09849150975545307,0.3197833697001133,0.002533117930093809,0.1369334856669102,0.09748379389444928,0.2132827440897618,-0.06261714299519916,0.04528347651163678,0.01763264338175397,0.4714833895365391,0.6298829714457188,0.3552829424540196,-0.07346709569295307,0.1335832277933751,-0.3251174290974941,0.2067329088846837,0.1961337725321446,0.2687827746073399,0.1447087923685704,-0.04956706364949603,0.2950832049051915,-0.1811416943868007,0.05433384577433209,0.2462836901346837,0.5694581667582188,-0.3471167882283535,0.1853830019632969,0.01063267389933209,-0.6628664334615078,-0.4306162198384609,0.09183327356974225
HEATR1,-1.708974520365397,0.0818494160970058,-0.03875033060709576,0.1225007375081386,-0.1609999338785801,-0.00730005900065045,0.1854003270467128,0.3563502629597988,-0.09122530619303326,0.2931998570760097,-0.1239000956217442,-0.05989996592203717,-0.0525499979654942,-0.224300066630045,-0.1296002070109044,-0.7712504069010411,0.09400018056233783,-0.004649798075357481,-0.07645003000895123,-0.1940504709879551,-0.1022993723551426,0.006200154622396425,-0.0841499964396153,0.1289494832356777,-0.1647993723551426,0.009299596150716738,0.3465493520100917,0.4064992268880214,0.06755002339681049,-0.03019968668619732,-0.1391998926798497,0.0323499043782558,0.0076001485188808,0.0981000264485683,-0.09310022989908795,0.6053002675374355,0.2888005574544277,-0.05679957071940045,0.04889996846516986,0.1024001439412441,-0.004649798075357481,-1.398699442545572,-0.152100245157877,-0.04040018717447857,-0.3972498575846348,-0.1694494883219395,-0.4518000284830723,0.1172002156575527,0.3392995198567714,-0.2792994181315098,-0.03505007425943951,-2.515899817148844,0.1247495015462246
HEBP1,-0.1592394113540649,-0.3270388841629028,-0.1497145891189575,0.6549104452133179,0.2550605535507202,-0.1153651475906372,-0.0626899003982544,0.1624854803085327,0.7670348882675171,-0.1433144807815552,-0.1429892778396606,-0.1416646242141724,0.7265599966049194,-0.1151396036148071,-0.1149393320083618,-0.1098395586013794,-0.09916555881500244,-0.1319147348403931,0.01666057109832764,-0.1720892190933228,0.2115105390548706,0.2395604848861694,-0.05353987216949463,0.2940605878829956,-0.179914116859436,-0.1895896196365356,0.331560492515564,0.01718556880950928,-0.2996393442153931,0.3411601781845093,0.0420602560043335,0.4768604040145874,0.5083354711532593,-0.2128893136978149,-0.169014573097229,-0.3842898607254028,-0.09953892230987549,0.3494609594345093,0.2278355360031128,0.1522606611251831,0.07078588008880615,-0.3490902185440063,-0.05303919315338135,0.2925103902816772,0.2329601049423218,0.2740606069564819,0.2599104642868042,0.4617856740951538,0.197285532951355,-0.2276893854141235,0.6495603322982788,0.122860312461853,0.1541603803634644
HERC6,1.055239796638489,-0.3287605047225952,0.009339451789855957,-0.5632103681564331,-0.1256603002548218,-0.1328853368759155,-0.1127604246139526,0.06038963794708252,0.009989380836486816,-0.710710883140564,0.01208937168121338,-0.3368352651596069,-0.1920603513717651,-0.2927855253219604,0.1753898859024048,-0.2299102544784546,0.1002894639968872,0.02728950977325439,-0.02266061305999756,-0.152910590171814,0.143689751625061,-0.03356015682220459,0.03351461887359619,0.1640893220901489,0.02453958988189697,0.03948938846588135,-0.1424602270126343,0.1136895418167114,0.09208977222442627,0.3005896806716919,0.3217893838882446,0.1146146059036255,-0.1350606679916382,-0.1667603254318237,-0.6929105520248413,-0.6995605230331421,-0.04273545742034912,0.3034645318984985,0.1467896699905396,0.08023989200592041,0.3004895448684692,-0.1887105703353882,0.1151896715164185,0.4780393838882446,-0.0493854284286499,0.1610394716262817,-0.2481602430343628,-0.01588571071624756,0.1575647592544556,-0.3829101324081421,-0.1242603063583374,0.07013952732086182,-0.02726066112518311
HERPUD1,-0.6666494210561122,3.470150391260782,-0.7507501443227138,-1.029224952061972,-0.5006500085194912,3.700950066248575,-2.350149710973104,-0.8507748444875087,-0.7380748589833583,-0.8573251565297451,3.575900475184122,-0.9975500901540126,-1.498499949773153,3.614200035730997,-1.08864982922872,-2.281699736913046,-0.9645748933156337,-0.581349929173788,-0.8731499512990322,-2.000050147374472,-0.6797252496083583,-0.4447999795277919,-1.835149844487509,-0.9860502084096279,-0.8860498269399013,-1.128700335820517,-1.087549765904745,-1.299849589665731,-0.546249945958456,0.05419961611429791,-1.500625212987265,-0.9307752450307216,-0.9018498261769619,-0.6588502724965419,3.445249954859415,-0.4323998292287197,-0.4702750047047939,-0.4013496239980068,-2.031349738438925,-0.8891249497731533,-1.140599807103476,-0.8964501221974697,3.85694924990336,-0.9018498261769619,3.577200333277384,3.644750038782755,-0.9056998093922939,-0.689950068791708,3.367550293604532,3.79449979464213,-0.4886995156606044,-0.1302495797475185,-0.9406996568044033
HES1,-0.2017899751663208,-0.03341495990753174,-0.02918970584869385,-0.279389500617981,-0.1834403276443481,0.02451074123382568,0.7084101438522339,0.01766002178192139,0.3354352712631226,0.4343355894088745,0.3567103147506714,0.1800106763839722,0.04546058177947998,-0.1415897607803345,0.05786073207855225,-0.3542643785476685,-0.3494397401809692,-0.3270398378372192,-0.1873399019241333,-0.1480890512466431,-0.1135894060134888,0.05096089839935303,0.1632097959518433,0.07623565196990967,-0.3967396020889282,-0.04711544513702393,0.3408597707748413,0.4540594816207886,-0.2534400224685669,-0.1080890893936157,-0.07166492938995361,0.1670607328414917,0.660110354423523,0.225460410118103,0.3298600912094116,-0.0310903787612915,-0.3671399354934692,0.1072605848312378,-0.2380896806716919,0.02391040325164795,0.06808555126190186,-0.05436480045318604,0.1172112226486206,-0.1461392641067505,0.3590601682662964,0.07701003551483154,1.008809924125671,-0.3248897790908813,-0.1394897699356079,0.22411048412323,0.03863465785980225,-0.6508647203445435,-0.1205893754959106
HIF1A,-1.148802280426025,0.08364725112915039,0.2193474769592285,-0.05230283737182617,-0.6393017768859863,0.169548511505127,0.04344797134399414,0.1110482215881348,0.5042977333068848,0.2193474769592285,-0.2838521003723145,-0.4673523902893066,-0.1028523445129395,-0.3680529594421387,-0.05230283737182617,0.3624978065490723,0.2326474189758301,0.1950974464416504,0.6177477836608887,-0.6821770668029785,0.6419472694396973,-0.01055192947387695,-0.423302173614502,-0.1690516471862793,-0.03535223007202148,0.04344797134399414,-1.116652011871338,0.2988476753234863,0.169548511505127,0.08364725112915039,0.01644754409790039,0.169548511505127,-0.6838021278381348,-0.0160517692565918,0.1180977821350098,0.4290480613708496,-0.7329516410827637,0.5831475257873535,0.1180977821350098,0.1447978019714355,0.6903481483459473,0.1950974464416504,0.1447978019714355,0.04344797134399414,-0.423302173614502,0.2326474189758301,0.08364725112915039,-0.1690516471862793,0.04344797134399414,-0.0160517692565918,-0.4538521766662598,0.3897976875305176,0.169548511505127
HIST1H2BK,-0.06508068243662457,0.3878192504247036,0.4905185302098598,-1.867430726687113,-1.535356084505716,-0.4113808075586949,0.5144939025243129,0.2865180571873989,-0.2235317627588902,-0.4538813034693394,-0.3266811768213902,0.551917990048727,-0.1923313538233433,0.3472194274266567,0.4618939956029262,0.6172685225804653,-0.4262810150782261,-0.3776312271753941,0.2970685561498012,-0.1132812897364293,0.2544688781102504,0.2631187041600551,-0.3429813782374058,-0.254631082216898,0.4363193114598598,0.05051799615224262,-0.2748814026514683,0.75506873925527,0.1636943419774379,-0.3415317932764683,0.5338687499364223,-0.3842564026514683,-0.2592316071192418,0.1965436538060512,-0.0465307633082066,0.4583682616551723,-0.2154312531153355,0.2624187072118129,-0.1703310410181675,0.3770188887914028,-0.2063312927881871,-0.1981316010157261,-0.4174061218897496,-0.4141807953516636,-2.883706132570902,-0.4515819946924839,0.5323686202367153,-1.321856061617533,-2.388331453005472,0.5494193633397426,-0.0864315430323277,0.5439691146214809,0.6007194121678676
HIST2H2BE,0.7400252421696978,0.3757497866948443,0.3809749682744341,0.4682752688725786,0.5713493426640825,0.9573251803716021,-0.02805022398630808,-0.04887513319651315,-0.1467249790827436,0.4926998217900591,0.2100507815678911,0.03057499726613333,-0.08687476317087839,-0.02112464110056589,-0.06687525908152292,0.5479251941045122,0.1275250514348345,0.2663499911626177,-0.1140749851862592,0.2997500499089556,-0.235524932543437,-0.1694248119990034,0.5163251956303911,-0.2010248104731245,0.248425205548604,-0.01322535673777292,-0.1893747250239057,-0.1228750149408979,-0.188074866930644,0.1352502902348833,-0.1522252957026167,-0.4908502499262495,-0.1629498402277632,-0.1657751003901167,0.149024685223897,-0.3450749317804975,0.04247542222340872,-0.2208750645319624,0.07047530015309622,-0.2158248821894331,-0.0640499989191694,0.3435747226079302,-0.3555748860041303,-0.2493250767389936,0.5944749911626177,-0.2629745403925581,-0.2565749088923139,-0.2282250324885053,-0.2614248196283979,-0.05137519041697214,0.240575035413106,0.3076006968816118,0.03759976228078177
HK1,-1.027712384859721,-0.1934371391932173,-0.07558731238047312,-1.33386234442393,-1.099912206331889,-0.9483628670374555,-0.2926869789759321,0.02581306298573782,-0.3340621391932173,-0.05873731772104929,0.01866241296132376,-0.2882876793543501,-0.1095872322718305,-0.2992372910181684,-0.01773790518442819,-0.9442873398462934,-0.04016212622324655,0.09086271127064993,-0.207737485567729,-0.4116874138514204,-0.06973795096079538,0.3723878463109331,0.0239629348119097,0.008912523587544463,-0.1350374619166059,0.1865872939427691,0.07301278909047415,-0.001737634340922334,0.3545126517613726,0.5395626624425249,-0.2140121857325239,0.455012758572896,-0.2598371903101606,0.1619624694188433,-0.1520371834437055,0.9314121802647906,0.1931123336156206,0.3366627295811968,-0.3885126511255903,0.2793125708897906,0.2677125533421831,0.1958126624425249,0.4050879081090288,0.1059627135594683,-0.3760371605555219,-0.1116123596827192,0.3521627982457476,-0.08508733908335397,0.2416128714879351,-0.2425122658411665,0.3401627143224077,0.09886260827382376,0.1565126975377398
HLA-DMA,-0.1491435170173645,-0.3092437386512756,-0.1483936905860901,-0.1561935544013977,-0.2921937108039856,-0.1680439114570618,-0.07604366540908813,0.04505628347396851,-0.1200936436653137,-0.1178937554359436,-0.007593691349029541,0.1626564860343933,0.1575812697410583,0.1911563277244568,-0.05254369974136353,-0.2598937153816223,0.07400625944137573,-0.1370437741279602,0.02775639295578003,-0.116718590259552,-0.04024392366409302,0.08410638570785522,-0.05879384279251099,0.03670638799667358,-0.1302936673164368,-0.03719383478164673,-0.1174686551094055,-0.03929382562637329,0.1274563670158386,0.1274563670158386,0.1657564043998718,0.2104808688163757,-0.0515938401222229,-0.009693682193756104,-0.2728937268257141,-0.05474358797073364,-0.3043437600135803,0.1516563296318054,0.004906356334686279,-0.03979378938674927,0.0920061469078064,0.06450623273849487,-0.1928938031196594,0.1437563300132751,-0.05206876993179321,-0.05254369974136353,-0.1845439076423645,-0.003593742847442627,-0.1128438115119934,-0.06664377450942993,-0.06034380197525024,-0.1207435727119446,0.164806067943573
HLA-DRA,-0.3389562765757241,0.01816876729329442,0.0973440011342368,-0.08845631281534816,-0.1669062773386636,0.1955934365590415,-0.03160635630289699,-0.08450643221537257,0.2351437409718833,0.1156936486562095,2.939243872960409,0.212693770726522,0.1694436868031821,-0.2247063318888345,0.000543673833211411,0.1390939553578696,0.1101189454396567,-0.08800641695658351,-0.08450643221537257,0.06159361203511571,-0.03200618426005031,0.2599435647328696,0.2843938668568931,0.3085685571034751,0.1396437486012778,0.1316934426625571,0.05749376614888524,-0.0638813177744546,0.1330438454945884,0.1033936341603598,-0.1358563105265298,0.4743438561757407,-0.0003563563028969874,0.218043883641561,-0.311781326929728,-0.2277561823527017,-0.285381237665812,0.6306687196095786,0.3138938744862876,-0.03245631853739406,0.1153436501820884,0.3371435006459556,-0.07110611597696925,0.1390939553578696,-0.07415620485941554,-0.02250639597574855,1.864993651707967,-0.2953561941782632,0.1125937302907309,-0.1527063051859536,-0.3181561628977456,1.916343291600545,-0.3697561422983804
HMG20B,-0.1595957279205322,0.2081544399261475,0.1040046215057373,0.3713042736053467,0.3293044567108154,0.07200407981872559,0.1006038188934326,0.3231542110443115,-0.001896142959594727,0.1181037425994873,0.2324540615081787,0.4617545604705811,0.01470446586608887,-0.1631710529327393,0.05175471305847168,0.116804838180542,0.03965449333190918,0.155104398727417,0.3281543254852295,0.03605437278747559,0.1560046672821045,0.1903045177459717,0.01795458793640137,0.11350417137146,0.1221044063568115,-0.07939648628234863,0.2907540798187256,0.09195399284362793,0.1819045543670654,0.5305793285369873,0.1956794261932373,0.3270041942596436,-0.09404587745666504,-0.1707451343536377,-0.02414631843566895,-0.5633461475372314,-0.08424592018127441,0.2324540615081787,-0.337846040725708,0.3247535228729248,0.107654333114624,-0.04779553413391113,-0.02689576148986816,0.155104398727417,-0.3176453113555908,0.2135045528411865,-0.03654599189758301,0.60880446434021,0.4097545146942139,-0.01144528388977051,-0.2315704822540283,-0.0442955493927002,-1.745496034622192
HMGA2,0.05474185943603516,-0.3753833770751953,-0.1697831153869629,1.350541591644287,0.528266429901123,-0.09078359603881836,0.3144664764404297,0.1641168594360352,0.01941680908203125,0.4659667015075684,-0.2243332862854004,-0.2157330513000488,0.00901651382446289,-0.3027081489562988,-0.1174330711364746,-0.004883289337158203,-0.04915857315063477,-0.1034083366394043,0.03194189071655273,-0.2183585166931152,-0.0762333869934082,0.09161663055419922,-0.1564083099365234,-0.0216832160949707,-0.3706583976745605,-0.04368305206298828,0.07576704025268555,0.2986664772033691,0.2086915969848633,-0.2980833053588867,0.05759191513061523,0.1342415809631348,0.1666665077209473,0.6099667549133301,-0.1537833213806152,0.2530665397644043,-0.05258321762084961,-0.04605817794799805,-0.3344583511352539,-0.06845808029174805,0.0531916618347168,0.3018670082092285,0.2271914482116699,0.06199169158935547,-0.07860851287841797,-0.01728343963623047,0.1894664764404297,1.430716991424561,0.3942165374755859,-0.07990789413452148,0.2092165946960449,-0.02613306045532227,0.03176641464233398
HMGCR,0.5463501612345372,0.1651493708292637,-0.02615006764729877,0.01705042521158795,0.3051497141520176,0.3857494990030919,1.055800120035807,-0.05654939015706439,-0.05629952748616596,1.398099581400553,0.06170050303141217,-0.04050000508626361,-0.3225997289021816,0.2884499231974278,-0.1719497044881191,0.04625002543131451,0.1263500849405919,0.218999544779459,0.56100050608317,0.3910500208536778,-0.04387505849202533,1.669700304667154,0.2020250956217442,-0.05629952748616596,0.3030001322428379,-0.008300145467122988,0.7359501520792637,-0.1028245290120449,-0.1509497960408535,0.05800024668375592,-0.1024993260701503,-0.3022006352742519,-0.2480500539143886,-0.362299283345541,0.2285744349161778,1.139774958292643,0.06924978892008404,-0.05430062611897846,0.0864998499552403,-0.06195004781087299,-0.01939996083577533,0.01304976145426373,-0.02767499287923236,0.1162754694620762,0.1327244440714512,-0.02905019124349018,-0.3235495885213222,0.3578001658121739,0.01869932810465436,0.03255049387613873,0.8321501413981114,0.3234755198160801,0.3151499430338536
HMGCS1,-0.298558870951334,0.3981412251790371,0.3044417699178066,0.4235909779866542,0.3561414082845058,0.09669240315755268,2.148691495259603,-0.1332089106241856,0.4442418416341152,2.081240971883139,0.0651419957478847,-0.05850855509440045,-0.2328583399454747,0.01274140675862689,0.5630410512288417,-0.1285082499186192,-0.1657587687174473,-0.1675078074137364,1.483041127522787,-0.04600874582926373,-0.2051083246866856,3.448241551717123,-0.03445879618326764,0.2433913548787441,-0.3461081186930333,0.009991963704427675,1.485390981038412,-0.4055086771647129,0.2507909138997402,-0.3787581125895176,-0.2709585825602208,0.07984193166097064,-0.3958584467569981,-0.6574579874674473,-0.1742083231608067,1.7158416112264,0.09899075826009174,0.009741147359212832,-0.3742586771647129,0.0651419957478847,-0.1215578715006504,0.4292920430501308,-0.10128370920817,0.2705415089925136,-0.001858393351236387,0.2949918111165371,-0.4685579935709629,1.707791646321615,0.6232922871907558,0.2636922200520839,2.870841344197592,1.451541264851889,-5.54823366800944
HMOX1,-1.354697346687317,-0.103798508644104,0.4680022001266479,1.886052012443542,0.2281025648117065,-0.72449791431427,0.9337023496627808,0.3726271390914917,-0.2794982194900513,0.947102427482605,-0.1237975358963013,-0.3865729570388794,0.5823525190353394,-0.03314793109893799,0.1631020307540894,-0.7840477228164673,-0.1966482400894165,-0.3983975648880005,0.8045023679733276,0.1930016279220581,0.7058018445968628,1.046176791191101,0.06525218486785889,0.346277117729187,0.5847023725509644,0.6398018598556519,1.291501879692078,1.145651698112488,0.8584021329879761,2.97500216960907,0.1111019849777222,-0.2714978456497192,-0.2790480852127075,0.2145527601242065,-0.3892976045608521,4.181352496147156,0.5037277936935425,0.6521023511886597,0.06735217571258545,0.4977024793624878,0.3982771635055542,-0.4348231554031372,-0.009472966194152832,-0.3488470315933228,0.09410178661346436,0.5909527540206909,0.5960530042648315,1.677202105522156,0.6355017423629761,-0.2658978700637817,1.760601878166199,0.6162518262863159,-0.2455979585647583
HOMER2,0.7764459848403931,-0.1779540777206421,-0.548603892326355,1.189695954322815,0.164070725440979,1.200195908546448,0.3152958154678345,0.1047960519790649,-0.08770406246185303,-0.09347903728485107,0.07529604434967041,0.2580963373184204,0.04514563083648682,1.041445851325989,-0.1942037343978882,-0.1032541990280151,0.2061959505081177,-0.03352916240692139,0.2820459604263306,-0.02065408229827881,0.05029594898223877,-0.07955396175384521,0.1648460626602173,-0.1459039449691772,0.1241956949234009,0.02537119388580322,0.1717211008071899,-0.009104132652282715,0.1849461793899536,0.1717458963394165,0.4640961885452271,0.01644575595855713,-0.4511541128158569,0.1006456613540649,-0.4947041273117065,0.06484568119049072,-0.3256539106369019,0.1405960321426392,0.3826957941055298,0.2100211381912231,0.1723963022232056,-0.2285541296005249,-0.2457541227340698,0.1294461488723755,-0.1835540533065796,0.2881208658218384,-0.4148539304733276,0.2686959505081177,0.2144457101821899,-0.006204009056091309,-0.2410038709640503,0.08999598026275635,-0.2807039022445679
