,ASG002_GI1_24H:A10,ASG002_GI1_24H:A11,ASG002_GI1_24H:A12,ASG002_GI1_24H:A19,ASG002_GI1_24H:A20,ASG002_GI1_24H:A21,ASG002_GI1_24H:B10,ASG002_GI1_24H:B11,ASG002_GI1_24H:B12,ASG002_GI1_24H:B13,ASG002_GI1_24H:B15,ASG002_GI1_24H:C13,ASG002_GI1_24H:C14,ASG002_GI1_24H:C15,ASG002_GI1_24H:C16,ASG002_GI1_24H:C17,ASG002_GI1_24H:D22,ASG002_GI1_24H:D23,ASG002_GI1_24H:D24,ASG002_GI1_24H:E19,ASG002_GI1_24H:E20,ASG002_GI1_24H:E21,ASG002_GI1_24H:E22,ASG002_GI1_24H:E23,ASG002_GI1_24H:E24,ASG002_GI1_24H:F01,ASG002_GI1_24H:F02,ASG002_GI1_24H:F03,ASG002_GI1_24H:F04,ASG002_GI1_24H:F05,ASG002_GI1_24H:F06,ASG002_GI1_24H:F16,ASG002_GI1_24H:F17,ASG002_GI1_24H:G07,ASG002_GI1_24H:G09,ASG002_GI1_24H:G16,ASG002_GI1_24H:G17,ASG002_GI1_24H:G18,ASG002_GI1_24H:H16,ASG002_GI1_24H:H17,ASG002_GI1_24H:H18,ASG002_GI1_24H:I13,ASG002_GI1_24H:I14,ASG002_GI1_24H:I15,ASG002_GI1_24H:I20,ASG002_GI1_24H:I21,ASG002_GI1_24H:J04,ASG002_GI1_24H:J05,ASG002_GI1_24H:J06,ASG002_GI1_24H:J10,ASG002_GI1_24H:J11,ASG002_GI1_24H:J12,ASG002_GI1_24H:J19,ASG002_GI1_24H:J20,ASG002_GI1_24H:J21,ASG002_GI1_24H:K22,ASG002_GI1_24H:K23,ASG002_GI1_24H:K24,ASG002_GI1_24H:L01,ASG002_GI1_24H:L02,ASG002_GI1_24H:L03,ASG002_GI1_24H:L10,ASG002_GI1_24H:L11,ASG002_GI1_24H:L12,ASG002_GI1_24H:L16,ASG002_GI1_24H:L17,ASG002_GI1_24H:L18,ASG002_GI1_24H:M07,ASG002_GI1_24H:M08,ASG002_GI1_24H:M09,ASG002_GI1_24H:M22,ASG002_GI1_24H:M23,ASG002_GI1_24H:M24,ASG002_GI1_24H:N13,ASG002_GI1_24H:N14,ASG002_GI1_24H:N15,ASG002_GI1_24H:N19,ASG002_GI1_24H:N20,ASG002_GI1_24H:N21,ASG002_GI1_24H:N23,ASG002_GI1_24H:N24,ASG002_GI1_24H:O10,ASG002_GI1_24H:O11,ASG002_GI1_24H:O12,ASG002_GI1_24H:O13,ASG002_GI1_24H:O14,ASG002_GI1_24H:O15,ASG002_GI1_24H:O22,ASG002_GI1_24H:O23,ASG002_GI1_24H:O24,ASG002_GI1_24H:P16,ASG002_GI1_24H:P17,ASG002_GI1_24H:P18,MOAR008_GI1_24H:L07,MOAR008_GI1_24H:L08,MOAR008_GI1_24H:L09,MOAR008_GI1_24H:N22,MOAR008_GI1_24H:N23,MOAR008_GI1_24H:N24,MOAR009_GI1_24H:C10,MOAR009_GI1_24H:C11,MOAR009_GI1_24H:C12,MOAR010_GI1_24H:A13,MOAR010_GI1_24H:A14,MOAR010_GI1_24H:A15,MOAR010_GI1_24H:D01,MOAR010_GI1_24H:D02,MOAR010_GI1_24H:D03,MOAR010_GI1_24H:J04,MOAR010_GI1_24H:J05,MOAR010_GI1_24H:J06,MOAR010_GI1_24H:J22,MOAR010_GI1_24H:J23,MOAR010_GI1_24H:J24,MOAR010_GI1_24H:K08,MOAR010_GI1_24H:K09,MOAR011_GI1_24H:F07,MOAR011_GI1_24H:F08,MOAR011_GI1_24H:F09
FOXO3,-0.1446038759671726,0.2185462438143215,0.004096361306997309,0.2955459081209622,-0.1440035379849949,-0.01375403771033668,0.1794961415804348,-0.2413040674649753,0.1615961514986477,-0.07870402702918433,0.1276963674105129,0.213946195749136,-0.08940377602210425,0.07679590812096215,0.6532968007601223,0.6925462209261379,0.05069622626671411,-0.06065383324256324,0.1150959455049954,0.2050460301912747,0.1250961743868313,0.10264620414147,-0.081003812643198,-0.02985396751990699,-0.03590407738318824,0.09579596152672387,-0.1517039812528171,-0.02870383629432105,-2.155403760763315,0.1206959210909329,-0.0754038370572605,-0.009403852316049566,-0.03410354027381324,-0.083353666158823,0.2195962392366848,-0.125104097219614,-0.06400361427894019,0.03419623008141137,-0.0365540064298191,0.01089605918297387,-0.1957036531888523,0.1131957494295559,0.093495699075552,-0.1828037775479832,-0.02330317864051246,0.0472463094271145,0.3892963849581204,0.06989607444176293,0.1253961049593411,-0.0221039331876316,-0.108403829427866,0.05744585624107934,0.2626460515535793,-0.005004075857309331,0.04914602866539575,-0.1350037134610691,-0.7174040354215183,-0.1421038187467136,-1.548703817220835,-0.2466036356412449,0.0757959806002102,0.0963962995089016,-0.01190390953650855,-0.1427537477933445,-0.3014036692105808,-0.2278033770047703,0.09739622702965356,-0.3241039789639988,-0.0324040926419773,-0.06280389198890113,-0.07680287727942847,-0.1599041498624363,-0.258303788992075,-2.059653905721811,-0.1217037714444675,-0.4831038988553562,0.04669603934654809,-0.1209532297574558,-0.3598038233243503,0.08709606757530786,-0.08990397820105933,0.1296957456148586,-0.0389038599454441,-0.1593038118802586,0.3582957707918606,-0.1004039324246921,-0.1888538874112644,0.08619627585777856,0.168146463540884,-0.06810441383948707,-0.1493040598355808,-0.1591040171109714,-0.2249037302457371,0.4048998355865479,0.5047004222869873,0.3249003887176514,-0.2380993366241455,0.09135031700134277,-0.2420499324798584,-0.07135009765625,-0.1212501525878906,-0.1793503761291504,-0.2823786054338724,0.284021445683071,0.01932198660714324,0.4057217325483053,0.2740216936383932,-0.2512788091387064,0.1193214144025534,-0.0522784505571634,-0.1456784520830423,0.1118217195783346,-0.1287783895220072,-0.1775783811296732,0.1358214105878561,-0.1624783788408548,0.2044243812561035,-0.3528256416320801,0.2174749374389648
FOXO4,2.110634216895471,1.156134018531213,0.6695345731881952,0.1933344694284296,-0.1680656579824591,0.1281346174386835,0.1288346143869257,-0.4817653802724982,-0.2510653642507696,-0.2140651849599982,-0.09496556795560362,0.0678347440866327,-0.085165610680213,-0.2340651658865118,1.409334549537072,0.8864349218515253,0.02873457395113466,0.04893482648409364,-0.1106654313894415,0.2364348264840936,-0.2365156320425177,0.06363476239717958,-0.741115203270545,-0.00776540316068175,-0.2297655252309942,0.5655344816354608,-0.17156564272367,-0.2494155076833868,-1.298465361961951,-0.7858654168935919,-0.2854152826162482,0.3083347173837518,0.1481846662668085,0.2374347540048456,0.2593344541696405,0.3855346532968378,-0.1469656137319708,-0.0544654039236212,-0.2052651552053595,0.2305344434884882,-0.005965342888464953,0.6467346044687128,0.03543461286104677,-0.1165653375478888,-0.1556154397817755,0.1052345129159784,-0.5067654756399298,-0.5398656038137579,-0.1087652353140021,0.7735346647409296,0.1533349844125604,0.02873457395113466,-0.3763152269216681,-0.1919652131887579,-0.2944651750417853,-0.6041651872488165,-0.5608655122610235,-0.07211553133450987,-0.8626652864309454,-0.911215415367713,-0.1950651315542364,-0.05406533754788878,-0.04726516283475402,0.01413477384127138,-0.1910654214712286,-0.2343655732961798,-0.1140652803274298,-0.1590653566213751,0.1394347044137811,-0.1209655908437872,-0.0795651582571173,-0.1444650796743536,-0.3296152261587286,-1.382865538963904,-1.238415351280799,-0.3478652147146368,0.2740343900827265,0.3235348554757929,-0.336165538200965,-0.3346654085012579,-0.288565268883338,0.5682844015268183,-0.2602654603811407,-0.110065570244422,-0.09586535967313292,-0.07226525820218566,-0.2384153512807989,2.206484207740197,0.6902340742257929,-0.3098655847402716,0.2623347135690546,0.2197345586923456,-0.03166543520413878,-0.3874499797821045,-0.1132004261016846,0.06975007057189941,-0.5059497356414795,-0.6981503963470459,-0.2731502056121826,0.2852253913879395,0.2153253555297852,-0.1430249214172363,-0.1144216401236395,-0.3033216340201239,-0.1527216775076727,0.3126785414559503,0.1736786024911066,0.687778677259173,-0.1298215729849677,0.1182286398751398,0.02622863224574523,-0.1142213685171942,-0.03052166530064149,-0.01192167827061219,-0.2021215302603583,-0.2140214783804755,0.3765997886657715,0.2820501327514648,0.02939987182617188
FPGS,-0.9252347946166992,-0.4369850158691406,0.9788656234741211,-0.5929346084594727,-0.2264347076416016,-0.4403352737426758,-0.04803466796875,0.6021652221679688,-0.06183481216430664,0.9715652465820312,-0.2330341339111328,-0.1510844230651855,-0.2217345237731934,-0.2086343765258789,-0.3527345657348633,-0.3329849243164062,-0.4509344100952148,-0.6672344207763672,-0.4796853065490723,-0.2359342575073242,-0.3346347808837891,-0.3731846809387207,-0.3090343475341797,-0.3091845512390137,-0.793034553527832,-0.3096346855163574,0.6081657409667969,0.8350658416748047,0.2799654006958008,0.3574151992797852,-0.2331347465515137,-0.359034538269043,-0.3872342109680176,-0.2913846969604492,-0.2574348449707031,-0.5042848587036133,-0.437934398651123,-0.1277346611022949,-0.4518346786499023,-0.3505344390869141,-0.3801841735839844,0.2235655784606934,-0.2377347946166992,-0.5286846160888672,-0.7570343017578125,-0.807734489440918,-0.1390347480773926,-0.1739339828491211,-0.1671342849731445,-0.5906343460083008,0.3902654647827148,-0.1111345291137695,-0.8668346405029297,0.4297652244567871,-0.5191845893859863,-0.6735343933105469,-1.443634510040283,-0.8302345275878906,-0.008634567260742188,0.2135658264160156,0.07166528701782227,0.4266653060913086,0.443415641784668,0.4788656234741211,-0.03303384780883789,-0.4947843551635742,0.690765380859375,-0.3946347236633301,-0.2468347549438477,-0.1989345550537109,-0.5237345695495605,-0.7354350090026855,-0.7724847793579102,-0.3929843902587891,0.0274653434753418,0.7799654006958008,-0.7607345581054688,-0.601834774017334,-0.4851346015930176,-0.6873345375061035,-0.4465351104736328,-0.1358342170715332,-0.06203460693359375,0.7793655395507812,-0.486534595489502,0.5225658416748047,-0.7893848419189453,-0.98553466796875,-0.75323486328125,-0.5292844772338867,-0.5247340202331543,-0.5028347969055176,-0.6274347305297852,-0.8466997146606445,-0.7087998390197754,0.2894501686096191,-0.5762004852294922,-1.204800128936768,-0.6143498420715332,0.2372250556945801,0.007575035095214844,-0.1035251617431641,0.4587678228105814,0.963067463466099,-0.0798326219831198,-0.03583199637276824,-0.1897822107587546,0.2168177877153665,0.1672672544206888,0.1205672536577493,0.01941817147391145,-0.3712821687970846,-0.4907317842756003,0.2816676412309915,-0.1062322344098776,0.2806677137102396,-0.4235503673553467,-0.2250502109527588,0.4692494869232178
FRS2,-0.3956193557152385,-0.229919396913969,-0.16961904672476,-0.1589192977318401,-0.3911199202904339,0.09208062978891185,0.1440306076636677,-0.005169354952299088,0.1968808540931111,-0.4876193633446331,0.1584806809058552,0.0435805687537556,0.2746806511512165,0.3297806152930622,-0.5685691466698284,-0.2215690245995159,0.02253059240487865,0.1688809761634236,0.113830603086031,0.3941808113685017,0.006880796872652084,0.04488090368417552,0.1524806389441853,0.2218809494605427,0.1423807510962849,-0.1630191436180706,-0.1110190978417034,0.003380812131441147,-0.1479191413292522,0.03008083196786693,0.3423805603614216,-0.09201904443594167,-0.03081937936636159,0.01778081747201732,0.1280804047217732,-0.07521911767812917,0.02418092580941966,0.08228067251352122,0.04768089147714427,0.2582307228675251,-0.1553191771874065,-0.08166881707998463,0.0650806793799763,0.1466808685889607,-0.275719129122221,0.2897806534400349,-0.09871956018301198,0.009181059323823959,0.2489805588355427,-0.1306190123924846,-0.0543193450340862,0.04848054739145091,-0.05141922143789479,0.03178075643686107,-0.0012192359337444,-0.2944192519554729,0.0338306793799763,-0.07841917184683034,-0.9586190810570354,-0.4652194610008831,-0.04581924585195729,0.1399307617774372,0.3113308319678669,-0.3065189948448772,0.1967807182898884,-0.257868730104887,-0.06451936868520924,-0.2769693961510296,-0.1947693457970257,-0.140019380129301,-0.1516193976769085,-0.004919015444242447,-0.06386943963857838,0.02868083807138255,-0.2678193679222698,-0.4461192717918987,0.05248073431161693,-0.2322191825279827,0.1534309754004841,-0.3976688018211956,-0.2406191459068889,-0.2290191283592815,0.0323806175818806,-0.05561920312734792,-0.112119161165678,-0.3729190459618206,-0.2371196380028362,-0.3847188582787151,-0.2843193641075725,0.3206806549659138,-0.2382192244896526,-0.1201691260704632,-0.3192190757164592,0.4839000701904297,-0.1140499114990234,0.02680015563964844,-0.1166501045227051,-0.03945016860961914,0.0854501724243164,0.1039495468139648,0.2808246612548828,0.03429985046386719,0.07465362548828125,-0.08034658432006836,-0.04784631729125977,-0.5191965103149414,-0.3918461799621582,-0.4714460372924805,-0.1705465316772461,-0.2829465866088867,-0.05234670639038086,0.05465364456176758,0.104853630065918,-0.3340463638305664,-0.1061463356018066,0.02885341644287109,-0.3044250011444092,-0.1779749393463135,-0.1507251262664795
FSD1,0.4131966370802651,-0.1847037535447349,-0.2857040625352134,0.07174594585712057,0.01349551861102682,-0.09570400531475443,-0.4251040678757896,0.1691962022047768,-0.1272038679856529,0.3569460648756753,0.2665463227492104,-0.5240535002488365,-0.1288041334885826,-0.4943041067857017,-0.006304667546199738,0.03159625713641745,-0.6900037985581626,-0.4710540037888755,0.02689655010516745,0.1422959107619057,0.04489619915301901,-0.1861037474412193,-0.132903979374813,-0.4211038809556236,0.1218958634596596,0.208195759699894,-0.007304118229793488,0.03099639599139792,0.7755957383375893,-0.330103800846981,-0.2070035200852622,-0.6049036246079673,-0.539003775669979,-0.6586040716904868,-0.5808037977952232,-0.5443038206834068,-0.2312039595383872,-0.5595039587754478,-0.511403964116024,-0.4250039320725669,-0.4022540312546958,-0.4562539320725669,-0.5608038168687095,-0.6983036261338462,-0.2052039366502036,-0.467803881718563,-0.1734036665696372,-0.2273034315842857,-0.3943537932175865,-0.3777541380662193,-0.3088540297288169,-0.5243043165940513,-0.3258036833543052,-0.4135040503281822,-0.5539039831895103,-0.1564034682053794,1.209796025202824,-0.05970375354473489,2.546296193049503,0.4308958787184487,0.1642962235670815,-0.1880034666795005,0.2794962662916909,-0.3182038527268638,0.01619632427508932,-0.1323041182297935,-0.3076037627000083,-0.2988037329453697,-0.4045037489670982,-0.610203669621395,0.3569460648756753,0.1902962464552651,0.0441466111403237,2.117496563838078,-0.0104035597581138,-0.06800358112041849,0.3046961564284096,0.04079635326678854,-0.06920425708477396,0.003596379206729949,0.08609588329608542,-0.5271033507127036,-0.2399033766526451,-0.4720539313096275,-0.136103556706356,-0.2378033858079185,-0.3353037100571861,1.625696255610539,0.1892958420973549,-0.1310042601365318,0.02009589855487448,-0.05580417926494974,0.08779628460223776,-0.6407251358032227,-0.3525753021240234,-0.1990747451782227,0.1139249801635742,-0.1460752487182617,0.02782535552978516,-0.05095005035400391,-0.1992254257202148,-0.1286001205444336,0.1508924961090088,0.5094425678253174,0.01984333992004395,0.4935429096221924,0.8048431873321533,0.5943930149078369,-0.002357244491577148,0.3387424945831299,0.1480934619903564,0.02434277534484863,-0.2816073894500732,0.2061426639556885,0.144242525100708,0.2092430591583252,0.2843494415283203,0.2003498077392578,0.1675500869750977
FUT1,0.8380345564622145,-0.3958655137282152,0.1667846899766188,0.1090344649094801,0.4284347754258375,0.482334540440486,-0.3142653245192308,0.3568343382615309,-0.1525150078993578,-0.1215153474074144,0.1836346846360426,-0.3400655526381273,-0.3098655480604906,-0.1980653542738695,0.3634351950425367,-0.3066654938917894,0.05923454578106213,0.1431845885056715,0.2903346281785231,-0.04646547024066638,0.4796346884507399,0.08443443591778088,0.6737345915574293,0.09113447482769299,0.7769345503586988,0.09613458926861096,0.5322345953721266,-0.3099151391249437,3.269434378697322,-0.2416654366713304,0.1098345976609449,-0.3708654183607836,-0.09646566097552967,-0.2144652146559496,-0.6687656182509203,0.09408418948833752,0.02713434512798596,-0.1354652184706469,-0.01366527263934803,-0.6482654351454515,-0.0003653306227464626,0.1429347258347731,-0.3302155274611254,-0.6845155495863695,0.3746346693772535,-0.1878653306227465,0.5784849386948805,-0.06786544506366443,-0.6016655701857347,0.137734816624568,-0.02966554348285388,-0.1356654900770922,0.9111346464890699,0.2725347738999586,0.05923454578106213,0.6639346342820387,1.342934058262752,0.8083347540635328,3.986134932591365,0.2985347967881422,0.0492347937363844,0.08183471973125744,0.3398346167344313,-0.2590652245741625,-0.2410655755263109,0.3233346205491285,-0.1332655686598558,-0.2827654618483324,-0.3415151375990648,-0.344564988062932,0.6251348715562086,0.06678430850689221,0.7409352522629957,2.578534529759334,-0.3027158517103929,0.8928345900315504,1.013834403111384,0.6614345770615797,1.180834696843074,0.787484572483943,-0.1363654870253344,-0.1423154610853929,-0.0981655854445238,-0.1897655266981859,0.005034373356745725,0.2306346159714918,0.8231348257798414,2.602134154393123,0.5090846281785231,0.04613439853374768,0.8370346289414625,0.578934596135066,0.6847347479600172,-0.3928501605987549,-0.1811001300811768,-0.1906998157501221,0.8455002307891846,0.2430999279022217,0.07760024070739746,-0.474250316619873,-0.3591499328613281,0.1928000450134277,0.341635874339512,0.436536005565098,0.194935492106846,0.3206359658922464,0.7426854882921488,0.3182355676378519,-0.1465142454419821,-0.1489642347608298,0.2109357629503519,-0.02586443083626921,-0.1456144537244528,0.6627356324877054,-0.03896410124642546,-0.05706436293465789,0.2239749431610107,0.2230255603790283,-0.6855247020721436
FYN,0.5604653725257283,0.4212150940528279,0.3125152954688435,0.1295156845679646,0.2209153542151814,0.1231155762305622,-0.4891843428978557,0.01421502920297435,0.1499653229346638,-0.7502846351036663,-0.02528473047109792,0.2525158295264607,-0.2487344375023479,-0.6458344092735882,0.1004658112159138,0.3912153610816365,0.1111154923072224,0.174415148221529,0.03486541601327708,-0.1498846640953655,-0.2058844199547405,0.139465368711031,-0.1718845000633831,-0.4076346984276409,-0.1437849631676311,0.2476153740516072,-0.0743851294884319,-0.05753465799184987,-1.357734643496,-0.68408437875601,0.02851537557748607,0.6918149361243611,-0.4152350058922405,0.2595153221717243,0.04336551519540599,0.09911683889535716,-0.1089849105248089,0.114715612851656,0.9382152924170857,0.4702654251685505,-0.7748846640953655,0.1065159210791951,-0.08358427194448659,-0.07883449701162526,0.5095653900733357,0.3177156815162068,-0.02523466256948659,-0.01308437494131276,-0.0091843238243694,0.1157155403724079,0.1775155434241658,-0.466484509981596,0.7557154068580036,-0.04378458169790456,-0.1310844054588909,-0.04658456949087331,0.5475154289832478,0.2604155907264118,-1.737884484804594,-0.4061345687279339,-0.05448433069082448,0.4596152672400837,-0.2910847297081585,0.1646151909461384,-0.05873438028188893,-0.07738443521352956,0.07891563268808177,0.8498154053321247,0.1109657654395466,0.03486541601327708,0.1426153549781208,0.1348152527442341,0.07111600729135326,-1.586784326113188,-0.769284688509428,0.1943154701819783,0.4505153069129353,0.03701547475961497,-0.08098455575796315,0.1712155708899861,-0.0763845076927776,0.3757152924170857,0.1216655144324665,-0.5251845946678753,-0.04763456491323659,0.09286502691415599,-0.007134400881254166,0.1768155464759236,0.1876650223365193,0.1171656021705036,0.3366155991187458,0.05971530767587474,-0.00728460458608815,-0.06889986991882324,0.08780026435852051,0.1489007472991943,-0.07699990272521973,-0.2556998729705811,-0.2161996364593506,0.2220754623413086,0.3516254425048828,0.2798004150390625,-0.03081117357526519,0.04613889966692231,0.01383938108171723,0.2260390690394809,-0.167160851614816,0.3237892559596469,0.1417395046779086,-0.2194608279636929,0.04913915906633637,-0.2936109134129117,-0.04316077913556793,0.08768905912126801,0.01728929792131684,0.2037393024989536,-0.6932501792907715,-0.2263002395629883,0.1897001266479492
FZD1,1.166738950289213,-0.2990613350501423,-0.5988612541785603,3.526038610018217,-0.3540616402259236,0.0996384253868694,0.1028885474571819,1.01668878702017,0.9676384559044475,0.9318384757408733,0.2028383841881389,0.1350884070763225,0.03323837426992604,0.2380380263695354,0.6664886107811565,0.2119383445152874,0.08758827356191823,0.2297391524681682,0.03738828805776784,0.2140378585228557,0.8993382087120647,1.120387994326078,0.6906389823326702,0.1814884772667522,0.8819384208092327,-0.1047115692725544,0.6334380736717815,0.008438550508939713,2.551588498629057,-0.007061994992769272,0.8545384040245647,-0.0542617210975056,0.3523382773766155,-0.01226142736581615,0.7192387214073772,0.3577384581932659,0.6919383635887737,0.08323856500478932,0.5505385032066936,-0.2206616768470173,0.7610382666954632,0.3490385642418499,-0.07626155706552318,-0.234161413632906,0.8098382583031292,0.1728386512169475,0.6576385131249065,0.8003391852745647,-0.1095614800086384,0.6299385657677288,0.01053854135366628,0.1133379569420452,0.3621377578148479,0.5470385184654827,0.6924385657677288,1.360138379610502,1.127638303316557,0.9350385299095745,1.788338147676908,0.3046383490929241,-0.1457114586463337,0.4436382880577678,0.7054886451134319,0.3390378585228557,0.7900380721459026,0.4008383384117717,0.05933853296133229,0.7392382254967327,-0.0495615372290974,0.7872380843529339,1.075038873232328,0.01553865579458424,0.2841381659874553,3.004438840425932,-0.06936172338632396,0.9781384101280803,1.257938348329985,0.9903382888207073,0.692138635195219,1.147638761080229,-0.05701164098886302,0.7032389274010296,0.8102383246788616,0.0893387427696819,0.7077383628258342,0.6722383132347698,0.8852386107811565,0.5644387832054729,0.3491382232079143,0.02553840783926198,0.3901385894188518,0.5534882178673382,0.5452384581932659,-0.0661003589630127,0.1319501399993896,-0.1376497745513916,0.6244008541107178,0.395399808883667,0.4663493633270264,-0.09019947052001953,0.05652475357055664,0.1015748977661133,0.02703935759408171,0.2160394872937887,-0.01161067826407258,0.3812392439161032,0.4464386190686911,0.3258894171033591,-0.0008608613695413325,0.03253919737679656,0.09133894102914031,-0.1444608483995706,-0.1761609826769144,-0.156760386058262,-0.1213604722704202,0.04463941710335906,-0.003799915313720703,0.4567999839782715,-0.1770000457763672
FZD7,0.3600385372455301,0.1097386066730204,0.08733870432927038,-0.4219615276043234,-0.1350614841167745,-0.3777615840618429,0.1827385608966532,-0.3268616016094503,-0.05021117283747767,-0.2511613185589132,0.1392386143024149,0.1888382618243876,-0.03746150090144251,0.1753385250384989,-0.009161692399245247,0.2482392971332255,-0.1430613811199484,-0.1276614482586202,0.03823830531193639,-0.2049610431377706,-0.1619112308208761,-0.3021614368145285,-0.2717616374676046,-0.2736613567058859,-0.1350614841167745,0.1036384289081278,0.08363844798161413,0.4557388012225809,-3.75081179692195,-0.2423612888042745,-0.16806147648738,-0.1159622485821066,-0.1895615871136007,-0.7614614780132589,-0.09716151310847376,-0.2208111102764425,-0.2566616351787863,-0.03771136357234095,-0.3412616069500265,0.1759383861835184,-0.03366158558772181,-0.7497613246624288,-0.1349613483135519,0.097138661604661,-0.6736614520733175,-0.02756140782282923,-0.1092612559978781,-0.1534116084759054,0.01083828852726842,-0.3371612842266378,-0.4482614810650167,0.01003863261296178,-1.182861548203689,-0.08951113774226283,-0.1322614963238058,-0.1074611957256613,-0.7842614467327413,-0.383661013383132,-3.763861399430495,-0.1371614749615011,0.2072384540851298,-0.2312614734356222,-0.2115614230816183,-0.2366616542522726,-0.1469623859112081,-0.2105614955608663,-0.1888615901653585,-0.7707612331096945,0.1662385647113505,0.04963852809025671,0.1082384769733133,0.2055385296161356,0.02663828776432897,-3.055711489457351,-0.07576153828547572,-0.2949616725628195,-0.6489116962139425,-0.05291150166438197,-0.1008612926189718,0.09308840678288366,0.3653381054217997,-0.07206080510066126,0.04253842280461217,-0.1545617397014913,-0.9275624568645773,-0.4752614314739523,-0.175261240739089,-0.4528615291302023,-0.03186152531550501,0.00463797495915319,-0.5602614696209249,-0.1457612331096945,-0.2403614337627706,0.2173748016357422,0.6799755096435547,0.004425048828125,-0.1352252960205078,0.3397750854492188,0.213475227355957,0.0610504150390625,0.1782016754150391,-0.2588491439819336,0.3310355799538751,-0.3018141133444647,-0.152414832796369,0.2874860422951837,0.1474856989724298,0.09448572567531066,0.08723541668483215,-0.2088141781943182,-0.1108646733420233,-0.09761432238987489,-0.2490144116537909,0.2240857737404962,-0.13691428729466,0.1291856425149103,0.03917527198791504,-0.1640250682830811,0.05177521705627441
G3BP1,-0.8941730352548447,-0.05907286130464939,0.1767269281240615,0.04012738741361233,-0.06517256223238377,0.02272664583646389,0.1904274133535537,0.0706268457266006,-0.1898731084970322,0.09362660921537014,-0.01187265836275486,0.1154266504141006,-0.01427305661714939,-0.01037348233736424,-1.380273232093224,-0.6827730032113877,0.01542722261869045,-0.07757318936861424,0.1015268472524795,-0.08947313748873142,-0.1707729192880478,-0.06237257443941502,-0.07527292691744236,0.07922708071195217,0.09942685640775295,0.008826842674842794,-0.1881221624521103,-0.05702246152437596,-1.015823731055626,-0.2092727514413681,-0.1115726324228135,-0.05247343503511814,0.02442704714261623,-0.4238733144906845,-0.03127325498140721,0.06902658022367092,-0.1359733434823838,0.05502664125882717,-0.04267347775972752,-0.0002731176523056433,-0.1144727560190049,-0.2704223486093369,-0.1780732961801377,-0.1428226324228135,0.008826842674842794,-0.04117334806002049,-0.4348729940561142,0.06062661684476467,-0.03127325498140721,-0.04117334806002049,-0.02742231809175877,0.1546274331899795,-0.3799728246835556,-0.1628726812509385,0.01112710512601467,-0.2250732275155869,-0.227773079505333,0.07922708071195217,-1.49597300015963,-0.5334733816293564,-0.3667730184701767,-0.2090228887704697,-0.1918729635385361,0.188477149376503,-0.107773193946251,-0.1343730779794541,-0.1162732931283799,0.03182660616361233,0.1806265024038467,0.1277271417471084,0.01212655580960842,0.06182729280912014,0.1154266504141006,-0.8760732504037705,-0.112472900977501,-0.182672867408165,-0.4348729940561142,-0.107773193946251,-0.03527296506441502,0.05932675875150295,0.03242742098294826,0.01662694490872951,0.04782735384427639,0.03042661226712795,-0.3784726949838486,-0.08847273313082127,-0.0162729116586533,-1.178073296180138,-0.0787729116586533,0.1211267618032608,-0.3095725866464463,-0.07757318936861424,0.04782735384427639,-0.02169990539550781,0.02999973297119141,0.1906003952026367,-0.1510000228881836,0.1156005859375,-0.1099996566772461,-0.2287750244140625,0.07215023040771484,-0.1579999923706055,0.1666214806692938,-0.0819785254342218,0.05362156459263367,-0.8321787970406671,-0.478378977094378,-0.2655789511544366,-0.02117892674037414,-0.1778781073434015,0.006771360124860237,0.1527216775076727,-0.03297873905726867,0.1104214532034735,-0.1370789664132257,0.01162174769810242,-0.04574918746948242,0.01765012741088867,0.09485006332397461
